0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9.161712370609433e-09,3.0903405995009136e-07,5.536481433173801e-09,-2.3146863479394067e-10,2.4750144331922047e-07,2.9718805339715475e-07,4.665909002585804e-10,-6.805779606986597e-11,1.9448261149366248e-07,2.504849112250738e-07,-6.157583701013643e-10,-2.336881399409408e-11,1.5273884350124081e-07,1.9785188255248223e-07,-1.0186899087878306e-09,-8.597510704394774e-12
2.3056539624449374e-07,1.0255997163786299e-06,4.60751345999904e-07,2.4855199613133455e-08,1.20338245242499e-06,6.38466846106091e-07,3.9196550628316866e-07,6.817993365615025e-09,8.675504143075838e-07,5.101123929496972e-07,3.5171020433853674e-07,2.32704669044411e-09,6.590474449618336e-07,4.150059344050232e-07,3.240315456332973e-07,8.542215495244002e-10
2.054108386747164e-08,6.283029068936797e-07,1.2803082508139487e-08,-1.9519506760283645e-10,5.116101206116345e-07,6.047061833613062e-07,1.4622624629092257e-09,-5.828680217656203e-11,4.0304624682247274e-07,5.099204723279736e-07,-6.913764298347994e-10,-1.9932880937830868e-11,3.1696091094123674e-07,4.049458217175977e-07,-1.3051692625556001e-09,-7.321933445237078e-12
1.0331850333016679e-09,3.428670902740181e-08,3.388161519654143e-10,2.746862640114171e-13,2.6747397833880318e-08,3.428604101308319e-08,2.3852461986993887e-11,-6.289727631525646e-14,2.110130034801358e-08,2.91375904749727e-08,4.3800719065811506e-13,-2.1543983065095588e-14,1.6612484903388652e-08,2.284661970582118e-08,-1.407419556292891e-12,-7.918563023536068e-15
1.0915076470356617e-07,1.2571935204384757e-06,2.0774599474439976e-07,6.448354716802816e-09,1.1939246478386904e-06,1.0251912777379567e-06,1.528495676954335e-07,1.7187525082419673e-09,8.894097177843168e-07,8.488221760250461e-07,1.275780110235812e-07,5.844991806232486e-10,6.883049664177027e-07,6.812655654098302e-07,1.1233854020696086e-07,2.1426484207810486e-10
5.492613995336708e-08,7.193678900721363e-07,1.239657274275804e-07,2.1345792092634274e-09,6.46966134359231e-07,4.826771755548065e-07,8.94488300180429e-08,5.251162704604626e-10,4.870420731804394e-07,3.688899674909997e-07,7.210652964014619e-08,1.7630784731812238e-10,3.7127597949963175e-07,2.904730196449549e-07,6.14634525155781e-08,6.431855674052399e-11
1.7927729772283047e-08,5.404091265215457e-07,9.753025563223212e-09,-6.701973782230282e-12,4.3623396911603264e-07,5.25125055947467e-07,1.5372823594327665e-09,-4.665689029724148e-12,3.4381331095918455e-07,4.4382099992451204e-07,2.9806440672306093e-10,-1.5921507328761854e-12,2.704723448403732e-07,3.517088454425847e-07,1.9612055253822776e-11,-5.843236731694899e-13
2.822661396752491e-10,9.398704705461659e-09,9.043307743229823e-11,1.348608209942334e-13,7.320579862207062e-09,9.415061931703634e-09,6.348154278152203e-12,4.349810303301237e-19,5.775712152747317e-09,8.004156555735167e-09,4.147572900356453e-13,-2.8863653038707465e-19,4.547336793217197e-09,6.272113713891175e-09,2.5952578311370956e-14,-1.0600921891593883e-19
7.729531342133275e-08,1.0342961195135641e-06,1.457712182854247e-07,3.912148303422127e-09,9.515332316426533e-07,8.172658404988753e-07,1.0431996761044093e-07,1.031293264915889e-09,7.11037725580143e-07,6.701205445879128e-07,8.567550952627499e-08,3.5020869574612627e-10,5.462382860953926e-07,5.359835044970604e-07,7.461454659212847e-08,1.283093186150385e-10
-1.349187662504819e-08,5.216324846159288e-07,-5.2598663405396164e-09,-6.63863762612034e-09,3.939899193175446e-07,3.827584263961695e-07,-2.651463613291453e-08,-1.9060808322233865e-09,3.00622521158988e-07,2.9531882000924953e-07,-3.511401208425172e-08,-6.547123612767995e-10,2.30372392610561e-07,2.3149614188951753e-07,-3.927626352529507e-08,-2.409110453241805e-10
1.5864920849016822e-08,4.865334344389331e-07,7.701502400968305e-09,7.376685543603793e-12,3.901118957636744e-07,4.751643409563312e-07,1.0545523812330774e-09,-3.258506787364688e-13,3.0751369722992137e-07,4.020136222020919e-07,2.0581330092433923e-10,-1.1089516149838717e-13,2.419453613785739e-07,3.180840514848477e-07,5.500970224400594e-11,-4.0648055636999917e-14
9.62593222568439e-11,3.2067717812152786e-09,3.076267985485763e-11,4.5958999189557284e-14,2.4972788744195603e-09,3.2132540104973135e-09,2.152690047052503e-12,4.349599482495766e-19,1.9703011597571843e-09,2.731906019948401e-09,1.400309685639383e-13,6.366989458351875e-25,1.551275246823956e-09,2.140556278259436e-09,8.715078051390546e-15,-1.4709094419610063e-24
5.4508426538109375e-08,8.184687457844426e-07,1.0196897263039202e-07,2.2362299672775107e-09,7.361825711730702e-07,6.481256363025733e-07,7.057898872125795e-08,5.78678916685305e-10,5.552723867816297e-07,5.289545517423597e-07,5.679192110522018e-08,1.9602630423559885e-10,4.2684608724284486e-07,4.2208273121503815e-07,4.8754179065434223e-08,7.175329964619635e-11
-3.3950380278505715e-08,4.1563294111520463e-07,-4.5381811679808955e-08,-8.90317286216826e-09,2.8555238800634146e-07,3.215721053677336e-07,-6.111413443748686e-08,-2.5279226194233784e-09,2.1910230197633896e-07,2.5128990659079203e-07,-6.639445994486856e-08,-8.669801622995966e-10,1.6836727448583322e-07,1.9751207240995735e-07,-6.822973808827378e-08,-3.188381142354813e-10
1.4439017108676526e-08,4.4880001099385677e-07,6.503732359910122e-09,7.53426987734633e-12,3.582498822256449e-07,4.3973026571786174e-07,7.801264951712245e-10,-2.112712628163264e-14,2.8242613608345687e-07,3.722664260407726e-07,1.26237493541873e-10,-7.194066690867473e-15,2.2222304863468132e-07,2.9421760722534464e-07,2.964133255130136e-11,-2.6325993467570287e-15
3.532010339641439e-11,1.1768476055954347e-09,1.1276658367484805e-11,1.6858950624173844e-14,9.164197834911551e-10,1.1793835604595684e-09,7.88158465297549e-13,1.5941038145922678e-19,7.230410986558754e-10,1.0027462546874412e-09,5.118508962409527e-14,1.1278488772595877e-24,5.692745782640712e-10,7.856678899494045e-10,3.1789278990133225e-15,-4.738866923647398e-25
