0.	0.	0.	1.0768743489894306
0.	-2.	0.	0.000045000401132222724
0.	-1.	0.	0.0078204281622487
0.	0.	-2.	0.000045000401132222724
0.	-2.	-2.	-1.863750723436005e-9
0.	-1.	-2.	-4.11589892607265e-8
0.	1.	-2.	2.8776287972204483e-6
0.	2.	-2.	-0.18330392806898285
0.	0.	-1.	0.007820428162248698
0.	-2.	-1.	-4.115898926072645e-8
0.	-1.	-1.	0.00004106221313155465
0.	1.	-1.	-0.3589581163298101
0.	-2.	1.	2.8776287972203534e-6
0.	-1.	1.	-0.3589581163298101
0.	-2.	2.	-0.18330392806898288
-2.	0.	0.	0.00004500040113222272
-2.	-2.	0.	-1.8637507234360047e-9
-2.	-1.	0.	-4.1158989260726586e-8
-2.	1.	0.	2.8776287972206584e-6
-2.	2.	0.	-0.18330392806898288
-2.	0.	-2.	-1.863750723436005e-9
-2.	-2.	-2.	1.274062785407639e-13
-2.	-1.	-2.	2.2333499066996982e-11
-2.	1.	-2.	-2.4496470758689004e-7
-2.	2.	-2.	0.000015674175430845905
-2.	3.	-2.	2.8776287972205627e-6
-2.	4.	-2.	-0.0005099826538770418
-2.	0.	-1.	-4.1158989260726566e-8
-2.	-2.	-1.	2.2333499066996982e-11
-2.	-1.	-1.	5.7458691668129765e-9
-2.	1.	-1.	-0.000050868394847311634
-2.	2.	-1.	0.0012990882505122857
-2.	3.	-1.	0.0015299479616311257
-2.	0.	1.	2.877628797220604e-6
-2.	-2.	1.	-2.4496470758689004e-7
-2.	-1.	1.	-0.000050868394847311634
-2.	1.	1.	0.36405794286858056
-2.	0.	2.	-0.18330392806898288
-2.	-2.	2.	0.000015674175430845905
-2.	-1.	2.	0.001299088250512286
-2.	-2.	3.	2.877628797220561e-6
-2.	-1.	3.	0.0015299479616311257
-2.	-2.	4.	-0.0005099826538770419
-1.	0.	0.	0.007820428162248701
-1.	-2.	0.	-4.115898926072651e-8
-1.	-1.	0.	0.00004106221313155465
-1.	1.	0.	-0.35895811632981
-1.	0.	-2.	-4.1158989260726526e-8
-1.	-2.	-2.	2.2333499066996995e-11
-1.	-1.	-2.	5.745869166812974e-9
-1.	1.	-2.	-0.00005086839484731165
-1.	2.	-2.	0.001299088250512286
-1.	3.	-2.	0.0015299479616311244
-1.	0.	-1.	0.00004106221313155465
-1.	-2.	-1.	5.745869166812975e-9
-1.	-1.	-1.	1.6500468613666131e-6
-1.	1.	-1.	-0.010427237549664934
-1.	2.	-1.	0.3589581163298101
-1.	0.	1.	-0.35895811632981006
-1.	-2.	1.	-0.00005086839484731165
-1.	-1.	1.	-0.010427237549664934
-1.	-2.	2.	0.001299088250512286
-1.	-1.	2.	0.3589581163298101
-1.	-2.	3.	0.0015299479616311244
1.	-2.	0.	2.8776287972209498e-6
1.	-1.	0.	-0.3589581163298101
1.	0.	-2.	2.8776287972209498e-6
1.	-2.	-2.	-2.4496470758689014e-7
1.	-1.	-2.	-0.00005086839484731164
1.	1.	-2.	0.36405794286858056
1.	0.	-1.	-0.3589581163298101
1.	-2.	-1.	-0.00005086839484731164
1.	-1.	-1.	-0.010427237549664934
1.	-2.	1.	0.36405794286858056
2.	-2.	0.	-0.18330392806898288
2.	0.	-2.	-0.18330392806898285
2.	-2.	-2.	0.000015674175430845905
2.	-1.	-2.	0.0012990882505122857
2.	-2.	-1.	0.0012990882505122857
2.	-1.	-1.	0.3589581163298101
3.	-2.	-2.	2.877628797220562e-6
3.	-1.	-2.	0.0015299479616311257
3.	-2.	-1.	0.0015299479616311252
4.	-2.	-2.	-0.0005099826538770418
