0.	0.	0.	1.0768743489894306
0.	-2.	0.	0.0001603025839942239
0.	-1.	0.	0.014760212159023196
0.	0.	-2.	0.00016030258399422388
0.	-2.	-2.	-2.3650269876662897e-8
0.	-1.	-2.	-2.767266006408005e-7
0.	1.	-2.	5.431213059014031e-6
0.	2.	-2.	-0.18330392806898288
0.	0.	-1.	0.014760212159023194
0.	-2.	-1.	-2.767266006408003e-7
0.	-1.	-1.	0.00014627378209738708
0.	1.	-1.	-0.3589581163298101
0.	-2.	1.	5.4312130590141935e-6
0.	-1.	1.	-0.3589581163298101
0.	-2.	2.	-0.18330392806898288
-2.	0.	0.	0.0001603025839942239
-2.	-2.	0.	-2.3650269876662897e-8
-2.	-1.	0.	-2.7672660064080104e-7
-2.	1.	0.	5.43121305901479e-6
-2.	2.	0.	-0.1833039280689829
-2.	0.	-2.	-2.365026987666289e-8
-2.	-2.	-2.	5.7592143704499236e-12
-2.	-1.	-2.	5.348932478292334e-10
-2.	1.	-2.	-1.6469853129306708e-6
-2.	2.	-2.	0.000055835298360134196
-2.	3.	-2.	5.4312130590145425e-6
-2.	4.	-2.	-0.0005099826538770418
-2.	0.	-1.	-2.767266006408009e-7
-2.	-2.	-1.	5.348932478292335e-10
-2.	-1.	-1.	7.291283901990616e-8
-2.	1.	-1.	-0.00018120583222587264
-2.	2.	-1.	0.002451888540248678
-2.	3.	-1.	0.0015299479616311257
-2.	0.	1.	5.431213059014695e-6
-2.	-2.	1.	-1.6469853129306713e-6
-2.	-1.	1.	-0.00018120583222587264
-2.	1.	1.	0.36405794286858056
-2.	0.	2.	-0.1833039280689829
-2.	-2.	2.	0.000055835298360134196
-2.	-1.	2.	0.0024518885402486775
-2.	-2.	3.	5.431213059014546e-6
-2.	-1.	3.	0.0015299479616311257
-2.	-2.	4.	-0.0005099826538770418
-1.	0.	0.	0.014760212159023199
-1.	-2.	0.	-2.767266006408007e-7
-1.	-1.	0.	0.00014627378209738722
-1.	1.	0.	-0.35895811632981
-1.	0.	-2.	-2.767266006408007e-7
-1.	-2.	-2.	5.348932478292334e-10
-1.	-1.	-2.	7.291283901990615e-8
-1.	1.	-2.	-0.00018120583222587267
-1.	2.	-2.	0.002451888540248677
-1.	3.	-2.	0.001529947961631124
-1.	0.	-1.	0.00014627378209738722
-1.	-2.	-1.	7.291283901990615e-8
-1.	-1.	-1.	0.00001109385500094628
-1.	1.	-1.	-0.019680282878697594
-1.	2.	-1.	0.3589581163298101
-1.	0.	1.	-0.35895811632981006
-1.	-2.	1.	-0.00018120583222587264
-1.	-1.	1.	-0.01968028287869759
-1.	-2.	2.	0.0024518885402486775
-1.	-1.	2.	0.35895811632981006
-1.	-2.	3.	0.001529947961631124
1.	-2.	0.	5.431213059015169e-6
1.	-1.	0.	-0.3589581163298101
1.	0.	-2.	5.431213059015386e-6
1.	-2.	-2.	-1.6469853129306725e-6
1.	-1.	-2.	-0.00018120583222587264
1.	1.	-2.	0.36405794286858056
1.	0.	-1.	-0.3589581163298101
1.	-2.	-1.	-0.00018120583222587264
1.	-1.	-1.	-0.01968028287869759
1.	-2.	1.	0.36405794286858056
2.	-2.	0.	-0.18330392806898288
2.	0.	-2.	-0.18330392806898285
2.	-2.	-2.	0.00005583529836013418
2.	-1.	-2.	0.0024518885402486775
2.	-2.	-1.	0.0024518885402486775
2.	-1.	-1.	0.3589581163298101
3.	-2.	-2.	5.431213059014544e-6
3.	-1.	-2.	0.0015299479616311259
3.	-2.	-1.	0.0015299479616311255
4.	-2.	-2.	-0.0005099826538770418
